ccode,year,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current
GRL,1990,,,,
GRL,1991,,,,
GRL,1992,,,,
GRL,1993,,,,
GRL,1994,,,,
GRL,1995,,,,
GRL,1996,,1250000000,,
GRL,1997,,,,
GRL,1998,,,,
GRL,1999,,,,
GRL,2000,,,,
GRL,2001,,,,
GRL,2002,,,,
GRL,2003,,,,
GRL,2004,,,,
GTM,1976,9610000000,4370000000,3594.0891,1443.217
GTM,1977,10400000000,5480000000,3759.2881,1605.328
GTM,1978,10900000000,6070000000,3843.2339,1756.49
GTM,1979,11400000000,6900000000,3913.481,1937.174
GTM,1980,11800000000,7880000000,3984.8459,2151.646
GTM,1981,11900000000,8610000000,3928.064,2320.199
GTM,1982,11500000000,8720000000,3706.5381,2322.7
GTM,1983,11200000000,9050000000,3518.8721,2292.3
GTM,1984,11200000000,9470000000,3480.8689,2352.6909
GTM,1985,11200000000,11200000000,3358.2881,2339.5161
GTM,1986,11200000000,8420000000,3320.3291,2364.637
GTM,1987,11600000000,7080000000,3338.353,2443.1169
GTM,1988,12000000000,7840000000,3373.978,2553.885
GTM,1989,12500000000,8410000000,3418.968,2686.1379
GTM,1990,12900000000,7650000000,3439.2639,2806.595
GTM,1991,13400000000,9410000000,3441.6631,2906.74
GTM,1992,14000000000,10400000000,3512.896,3035.2209
GTM,1993,14600000000,11400000000,3551.5879,3139.1531
GTM,1994,15100000000,13000000000,3604.26,3252.896
GTM,1995,15900000000,14700000000,3686.9099,3395.344
GTM,1996,16400000000,15800000000,3703.3049,3475.3689
GTM,1997,17100000000,17800000000,3761.875,3589.303
GTM,1998,17900000000,19400000000,3830.5249,3695.4099
GTM,1999,18600000000,18300000000,3878.6521,3795.907
GTM,2000,19300000000,19300000000,3917.749,3917.749
GTM,2001,19700000000,21000000000,3880.144,3972.5291
GTM,2002,20200000000,23300000000,3902.936,4057.3879
GTM,2003,20600000000,24700000000,3882.0181,4109.2998
GTM,2004,21200000000,27500000000,3878.7141,4191.0171
GUM,1976,,,,
GUM,1977,,,,
GUM,1978,,,,
GUM,1979,,,,
GUM,1980,,,,
GUM,1981,,,,
GUM,1982,,,,
GUM,1983,,,,
GUM,1984,,,,
GUM,1985,,,,
GUM,1986,,,,
GUM,1987,,,,
GUM,1988,,,,
GUM,1989,,,,
GUM,1990,,,,
GUM,1991,,,,
GUM,1992,,,,
GUM,1993,,,,
GUM,1994,,,,
GUM,1995,,,,
GUM,1996,,,,
GUM,1997,,,,
GUM,1998,,,,
GUM,1999,,,,
GUM,2000,,,,
GUM,2001,,,,
GUM,2002,,,,
GUM,2003,,,,
GUM,2004,,,,
GUY,1976,653000000,454000000,3685.2959,1479.842
GUY,1977,636000000,450000000,3580.7991,1529.108
GUY,1978,624000000,507000000,3453.321,1578.287
GUY,1979,613000000,530000000,3391.8411,1678.962
GUY,1980,624000000,603000000,3478.2959,1878.131
GUY,1981,633000000,570000000,3681.53,2174.5769
GUY,1982,549000000,482000000,3263.9829,2045.373
GUY,1983,512000000,489000000,3100.2649,2019.6071
GUY,1984,486000000,438000000,3043.552,2057.1121
GUY,1985,498000000,454000000,3073.5029,2141.124
GUY,1986,493000000,505000000,3149.7939,2243.188
GUY,1987,498000000,355000000,3567.998,2611.179
GUY,1988,480000000,414000000,3318.5691,2511.9431
GUY,1989,456000000,380000000,3627.104,2849.6621
GUY,1990,442000000,397000000,3442.1169,2808.9241
GUY,1991,468000000,337000000,3549.2859,2997.635
GUY,1992,505000000,368000000,3551.2029,3068.3191
GUY,1993,547000000,442000000,3462.74,3060.623
GUY,1994,593000000,541000000,3555.6479,3209.0229
GUY,1995,623000000,622000000,3628.05,3341.1379
GUY,1996,672000000,705000000,3858.54,3621.05
GUY,1997,714000000,749000000,4188.8921,3996.731
GUY,1998,701000000,718000000,4078.791,3934.918
GUY,1999,722000000,678000000,4011.6799,3926.0969
GUY,2000,712000000,712000000,3999.2549,3999.2549
GUY,2001,728000000,696000000,4123.9199,4222.1099
GUY,2002,736000000,722000000,4110.6211,4273.292
GUY,2003,731000000,741000000,4031.094,4267.105
GUY,2004,743000000,786000000,3973.5791,4293.521
HIC,1976,12700000000000,4820000000000,16333.81,6560
HIC,1977,13200000000000,5450000000000,16807.6,7180
HIC,1978,13800000000000,6560000000000,17386.07,7950
HIC,1979,14300000000000,7560000000000,17918.99,8870
HIC,1980,14500000000000,8420000000000,17989.891,9710
HIC,1981,14800000000000,8540000000000,18151.33,10720
HIC,1982,14800000000000,8430000000000,17925.4,11230
HIC,1983,15200000000000,8730000000000,18359.369,11960
HIC,1984,15900000000000,9120000000000,19000.369,12840
HIC,1985,16500000000000,9570000000000,19557.141,13620
HIC,1986,17000000000000,11600000000000,20097.74,14310
HIC,1987,17600000000000,13500000000000,20589.891,15070
HIC,1988,18400000000000,15200000000000,21323.119,16140
HIC,1989,19200000000000,15900000000000,22051.359,17320
HIC,1990,19700000000000,17800000000000,22571.43,18420
HIC,1991,20000000000000,18800000000000,22742.6,19210
HIC,1992,20500000000000,20300000000000,23098.57,19960
HIC,1993,20700000000000,20400000000000,23232.1,20530
HIC,1994,21400000000000,22000000000000,23838.83,21510
HIC,1995,22000000000000,24200000000000,24163.75,22250
HIC,1996,22600000000000,24400000000000,24656.949,23140
HIC,1997,23400000000000,23900000000000,25240.6,24080
HIC,1998,24000000000000,24000000000000,25639.41,24740
HIC,1999,24700000000000,25300000000000,26278.68,25720
HIC,2000,25600000000000,25600000000000,26972.82,26970
HIC,2001,25900000000000,25300000000000,27113.131,27760
HIC,2002,26300000000000,26400000000000,27408.699,28490
HIC,2003,26900000000000,29600000000000,27895.631,29530
HIC,2004,27800000000000,32700000000000,28670.5,30980
HKG,1976,38000000000,12800000000,9043.2852,3631.3589
HKG,1977,42600000000,15600000000,9978.9941,4261.3291
HKG,1978,46300000000,18200000000,10648.14,4866.5659
HKG,1979,51800000000,22300000000,10993.33,5441.7021
HKG,1980,57200000000,28600000000,12023.2,6492.0151
HKG,1981,62500000000,30600000000,12941.55,7644.2139
HKG,1982,64200000000,31800000000,13078.99,8195.9404
HKG,1983,68200000000,29400000000,13696.1,8922.0596
HKG,1984,74900000000,32900000000,14798.91,10002.47
HKG,1985,75100000000,35000000000,14603.88,10173.64
HKG,1986,83400000000,40200000000,16025.08,11412.57
HKG,1987,94200000000,49500000000,17921.039,13115.21
HKG,1988,102000000000,58600000000,19192.57,14527.55
HKG,1989,104000000000,67600000000,19502.039,15321.92
HKG,1990,106000000000,75400000000,19853.6,16201.44
HKG,1991,112000000000,87200000000,20872.01,17627.961
HKG,1992,120000000000,102000000000,22120.779,19112.85
HKG,1993,127000000000,118000000000,22443.26,19837
HKG,1994,134000000000,133000000000,23359.41,21082.199
HKG,1995,139000000000,142000000000,23473.391,21617.09
HKG,1996,145000000000,157000000000,23862.27,22393.561
HKG,1997,153000000000,174000000000,24686.211,23553.76
HKG,1998,145000000000,165000000000,22920.779,22112.289
HKG,1999,150000000000,161000000000,23355.199,22856.949
HKG,2000,165000000000,165000000000,25797.84,25797.84
HKG,2001,166000000000,163000000000,25309.721,25912.34
HKG,2002,169000000000,160000000000,26049.51,27080.381
HKG,2003,175000000000,155000000000,26338.721,27880.789
HKG,2004,189000000000,163000000000,28485.08,30778.619
HND,1976,2650000000,1350000000,2346.8899,942.40088
HND,1977,2930000000,1670000000,2500.0979,1067.616
HND,1978,3220000000,1930000000,2655.999,1213.8831
HND,1979,3370000000,2250000000,2703.863,1338.413
HND,1980,3390000000,2570000000,2650.769,1431.302
HND,1981,3480000000,2820000000,2615.334,1544.8051
HND,1982,3430000000,2900000000,2546.915,1596.022
HND,1983,3400000000,3080000000,2392.8879,1558.8
HND,1984,3550000000,3320000000,2420.303,1635.863
HND,1985,3700000000,3640000000,2439.8301,1699.682
HND,1986,3720000000,3810000000,2393.2429,1704.395
HND,1987,3950000000,4150000000,2481.1951,1815.821
HND,1988,4130000000,3970000000,2502.0659,1893.9041
HND,1989,4310000000,3560000000,2522.3479,1981.702
HND,1990,4310000000,3050000000,2501.4651,2041.309
HND,1991,4450000000,3070000000,2500.478,2111.8391
HND,1992,4700000000,3420000000,2528.1809,2184.406
HND,1993,5000000000,3480000000,2530.863,2236.9609
HND,1994,4930000000,3430000000,2517.135,2271.75
HND,1995,5130000000,3960000000,2572.4741,2369.04
HND,1996,5320000000,4080000000,2582.6919,2423.729
HND,1997,5580000000,4720000000,2589.874,2471.0659
HND,1998,5740000000,5260000000,2576.3669,2485.49
HND,1999,5640000000,5420000000,2436.8821,2384.895
HND,2000,5960000000,5960000000,2500.4761,2500.4761
HND,2001,6110000000,6400000000,2502.2891,2561.8669
HND,2002,6280000000,6510000000,2515.168,2614.7019
HND,2003,6500000000,6870000000,2559.02,2708.844
HND,2004,6800000000,7370000000,2616.301,2826.958
HPC,1976,85200000000,69200000000,,
HPC,1977,88800000000,81500000000,,
HPC,1978,91400000000,95000000000,,
HPC,1979,91500000000,105000000000,,
HPC,1980,91100000000,111000000000,1205.5551,650
HPC,1981,94400000000,109000000000,1202.611,710
HPC,1982,95800000000,109000000000,1186.222,740
HPC,1983,96500000000,103000000000,1170.929,760
HPC,1984,97200000000,102000000000,1153.912,780
HPC,1985,98300000000,109000000000,1139.422,790
HPC,1986,101000000000,127000000000,1146.78,820
HPC,1987,104000000000,139000000000,1160.249,850
HPC,1988,105000000000,138000000000,1152.136,870
HPC,1989,108000000000,133000000000,1151.5389,900
HPC,1990,107000000000,136000000000,1109.157,910
HPC,1991,108000000000,137000000000,1089.244,920
HPC,1992,107000000000,129000000000,1044.301,900
HPC,1993,109000000000,128000000000,1035.2629,920
HPC,1994,109000000000,109000000000,1021.06,920
HPC,1995,114000000000,123000000000,1044.8621,960
HPC,1996,120000000000,136000000000,1055.712,990
HPC,1997,126000000000,142000000000,1065.325,1020
HPC,1998,131000000000,146000000000,1073.399,1040
HPC,1999,135000000000,144000000000,1090.87,1070
HPC,2000,140000000000,140000000000,1108.9611,1110
HPC,2001,146000000000,145000000000,1130.583,1160
HPC,2002,152000000000,155000000000,1134.2111,1180
HPC,2003,157000000000,178000000000,1150.915,1220
HPC,2004,165000000000,200000000000,1205.079,1300
HRV,1976,,,,
HRV,1977,,,,
HRV,1978,,,,
HRV,1979,,,,
HRV,1980,,,,
HRV,1981,,,,
HRV,1982,,,,
HRV,1983,,,,
HRV,1984,,,,
HRV,1985,,,,
HRV,1986,,,,
HRV,1987,,,,
HRV,1988,,,,
HRV,1989,,,,
HRV,1990,21500000000,24800000000,10078.92,8224.8594
HRV,1991,17000000000,18200000000,8411.0303,7103.7402
HRV,1992,15000000000,10200000000,7576.3652,6546.1499
HRV,1993,13800000000,10900000000,6674.79,5899.667
HRV,1994,14600000000,14600000000,7053.644,6366.0151
HRV,1995,15600000000,18800000000,7430.1528,6842.5669
HRV,1996,16500000000,19900000000,8200.29,7695.5669
HRV,1997,17600000000,20100000000,8583.8936,8190.1172
HRV,1998,18100000000,21600000000,8995.7393,8678.4307
HRV,1999,17900000000,19900000000,8912.9141,8722.7715
HRV,2000,18400000000,18400000000,9564.7168,9564.7168
HRV,2001,19300000000,19900000000,9894.2354,10129.81
HRV,2002,20300000000,22800000000,10367.01,10777.26
HRV,2003,21100000000,28800000000,11025.24,11670.74
HRV,2004,21900000000,34200000000,11250.24,12156.08
HTI,1976,3850000000,879000000,2754.834,1106.212
HTI,1977,3870000000,988000000,2733.3469,1167.2209
HTI,1978,4050000000,1000000000,2823.9551,1290.645
HTI,1979,4350000000,1120000000,2970.7339,1470.514
HTI,1980,4680000000,1460000000,3137.99,1694.38
HTI,1981,4550000000,1470000000,2996.709,1770.073
HTI,1982,4400000000,1490000000,2846.7661,1783.924
HTI,1983,4430000000,1630000000,2827.6851,1842.04
HTI,1984,4440000000,1820000000,2770.3889,1872.484
HTI,1985,4450000000,2010000000,2723.1599,1897.061
HTI,1986,4450000000,2240000000,2660.0591,1894.413
HTI,1987,4410000000,2160000000,2596.2749,1900.04
HTI,1988,4450000000,2230000000,2585.699,1957.208
HTI,1989,4490000000,2510000000,2541.521,1996.766
HTI,1990,4490000000,2860000000,2486.2429,2028.8879
HTI,1991,4680000000,3030000000,2533.7739,2139.96
HTI,1992,4060000000,1800000000,2160.877,1867.046
HTI,1993,3960000000,1730000000,2064.5659,1824.814
HTI,1994,3640000000,2430000000,1840.24,1660.843
HTI,1995,3490000000,3040000000,1723.172,1586.901
HTI,1996,3640000000,2970000000,1751.285,1643.495
HTI,1997,3730000000,3320000000,1762.361,1681.515
HTI,1998,3810000000,3730000000,1766.1851,1703.886
HTI,1999,3920000000,4150000000,1779.835,1741.865
HTI,2000,3950000000,3950000000,1763.998,1763.998
HTI,2001,3910000000,3600000000,1706.864,1747.504
HTI,2002,3890000000,3460000000,1663.2581,1729.079
HTI,2003,3910000000,2920000000,1652.9041,1749.677
HTI,2004,3760000000,3540000000,1559.184,1684.725
HUN,1976,33600000000,12700000000,8665.9785,3479.8501
HUN,1977,36100000000,14200000000,9310.9551,3976.0559
HUN,1978,36000000000,16600000000,9277.3457,4240.0669
HUN,1979,38700000000,19100000000,9999.0918,4949.5518
HUN,1980,38600000000,22200000000,9933.6064,5363.7222
HUN,1981,39700000000,22700000000,10421,6155.3979
HUN,1982,40800000000,23200000000,10858.06,6804.1958
HUN,1983,41100000000,21000000000,10832.38,7056.5449
HUN,1984,42200000000,20400000000,11223.86,7586.1172
HUN,1985,42100000000,20600000000,11250.29,7837.397
HUN,1986,42800000000,23800000000,11474.44,8171.75
HUN,1987,44500000000,26100000000,11964.27,8755.8447
HUN,1988,44500000000,28600000000,11985.35,9072.1396
HUN,1989,44800000000,29200000000,12247.31,9622.1934
HUN,1990,43200000000,33100000000,11809.87,9637.3896
HUN,1991,38100000000,33400000000,10387.02,8772.6133
HUN,1992,36900000000,37300000000,10020.07,8657.5654
HUN,1993,36700000000,38600000000,9959.2178,8802.6846
HUN,1994,37800000000,41500000000,10318.43,9312.5264
HUN,1995,38400000000,44700000000,10549.09,9714.8564
HUN,1996,38900000000,45200000000,10789.95,10125.83
HUN,1997,40600000000,45700000000,11510.57,10982.53
HUN,1998,42600000000,47100000000,12167.45,11738.26
HUN,1999,44400000000,48000000000,12696.34,12425.48
HUN,2000,46700000000,46700000000,13344.29,13344.29
HUN,2001,48500000000,51800000000,13634.46,13959.09
HUN,2002,50200000000,64900000000,14159.44,14719.78
HUN,2003,51700000000,82800000000,14553.3,15405.36
HUN,2004,53800000000,99700000000,15398.71,16638.57
IBD,1976,2210000000000,1200000000000,2987.5769,1200
IBD,1977,2320000000000,1360000000000,3087.918,1320
IBD,1978,2420000000000,1480000000000,3170.822,1450
IBD,1979,2560000000000,1800000000000,3304.1179,1640
IBD,1980,2690000000000,2080000000000,3413.2151,1840
IBD,1981,2740000000000,2250000000000,3453.054,2040
IBD,1982,2780000000000,2230000000000,3526.2539,2210
IBD,1983,2820000000000,2180000000000,3558.4221,2320
IBD,1984,2970000000000,2230000000000,3706.3999,2510
IBD,1985,3070000000000,2350000000000,3824.116,2660
IBD,1986,3210000000000,2440000000000,3935.875,2800
IBD,1987,3370000000000,2490000000000,4072.01,2980
IBD,1988,3500000000000,2740000000000,4190.332,3170
IBD,1989,3570000000000,3070000000000,4249.127,3340
IBD,1990,3640000000000,3290000000000,4224.9092,3450
IBD,1991,3740000000000,3420000000000,4233.3691,3580
IBD,1992,3830000000000,3600000000000,4255.25,3680
IBD,1993,3970000000000,3780000000000,4352.6489,3850
IBD,1994,4140000000000,4120000000000,4449.936,4020
IBD,1995,4290000000000,4670000000000,4610.416,4250
IBD,1996,4500000000000,5060000000000,4790.4409,4500
IBD,1997,4740000000000,5290000000000,4991.1138,4760
IBD,1998,4820000000000,4970000000000,5078.0811,4900
IBD,1999,4980000000000,4790000000000,5219.8599,5110
IBD,2000,5270000000000,5270000000000,5489.1899,5490
IBD,2001,5410000000000,5300000000000,5655.958,5790
IBD,2002,5610000000000,5370000000000,5875.4609,6110
IBD,2003,5880000000000,6020000000000,6171.689,6530
IBD,2004,6280000000000,7070000000000,6539.3989,7070
IDA,1976,397000000000,319000000000,1145.014,460
IDA,1977,420000000000,366000000000,1184.814,510
IDA,1978,441000000000,412000000000,1210.536,550
IDA,1979,443000000000,462000000000,1173.625,580
IDA,1980,466000000000,566000000000,1214.928,660
IDA,1981,486000000000,592000000000,1241.858,730
IDA,1982,499000000000,593000000000,1251.302,780
IDA,1983,523000000000,575000000000,1285.125,840
IDA,1984,542000000000,568000000000,1310.447,890
IDA,1985,566000000000,600000000000,1341.238,930
IDA,1986,591000000000,635000000000,1374.174,980
IDA,1987,614000000000,699000000000,1398.113,1020
IDA,1988,656000000000,731000000000,1467.064,1110
IDA,1989,691000000000,727000000000,1518.126,1190
IDA,1990,723000000000,783000000000,1561.818,1270
IDA,1991,739000000000,756000000000,1587.101,1340
IDA,1992,761000000000,729000000000,1615.924,1400
IDA,1993,787000000000,769000000000,1623.651,1440
IDA,1994,825000000000,831000000000,1676.674,1510
IDA,1995,878000000000,937000000000,1740.901,1600
IDA,1996,937000000000,1030000000000,1817.3929,1710
IDA,1997,979000000000,1060000000000,1858.999,1770
IDA,1998,994000000000,942000000000,1871.9871,1810
IDA,1999,1040000000000,1020000000000,1932.636,1890
IDA,2000,1080000000000,1080000000000,1981.4301,1980
IDA,2001,1130000000000,1120000000000,2034.483,2080
IDA,2002,1170000000000,1210000000000,2066.991,2150
