ccode,pcode,name,lang1,lang2,com_lang
SJM,BLR,Svalbard and Jan Mayen Islands,English,15,0
SJM,BLZ,Svalbard and Jan Mayen Islands,English,English,1
SJM,BMU,Svalbard and Jan Mayen Islands,English,English,1
SJM,BOL,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,BRA,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,BRB,Svalbard and Jan Mayen Islands,English,English,1
SJM,BRN,Svalbard and Jan Mayen Islands,English,Malay,0
SJM,BTN,Svalbard and Jan Mayen Islands,English,Burmese,0
SJM,BUR,Svalbard and Jan Mayen Islands,English,,0
SJM,BVT,Svalbard and Jan Mayen Islands,English,,0
SJM,BWA,Svalbard and Jan Mayen Islands,English,,0
SJM,BYS,Svalbard and Jan Mayen Islands,English,15,0
SJM,CAF,Svalbard and Jan Mayen Islands,English,French,0
SJM,CAN,Svalbard and Jan Mayen Islands,English,English,1
SJM,CCK,Svalbard and Jan Mayen Islands,English,English,1
SJM,CHE,Svalbard and Jan Mayen Islands,English,German,0
SJM,CHL,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,CHN,Svalbard and Jan Mayen Islands,English,Chinese,0
SJM,CIV,Svalbard and Jan Mayen Islands,English,French,0
SJM,CMR,Svalbard and Jan Mayen Islands,English,French,0
SJM,COG,Svalbard and Jan Mayen Islands,English,French,0
SJM,COK,Svalbard and Jan Mayen Islands,English,English,1
SJM,COL,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,COM,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,CPV,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,CRI,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,CSK,Svalbard and Jan Mayen Islands,English,,0
SJM,CUB,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,CXR,Svalbard and Jan Mayen Islands,English,English,1
SJM,CYM,Svalbard and Jan Mayen Islands,English,English,1
SJM,CYP,Svalbard and Jan Mayen Islands,English,Greek,0
SJM,CZE,Svalbard and Jan Mayen Islands,English,,0
SJM,DDR,Svalbard and Jan Mayen Islands,English,German,0
SJM,DEU,Svalbard and Jan Mayen Islands,English,German,0
SJM,DJI,Svalbard and Jan Mayen Islands,English,French,0
SJM,DMA,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,DNK,Svalbard and Jan Mayen Islands,English,,0
SJM,DOM,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,DZA,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,ECU,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,EGY,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,ERI,Svalbard and Jan Mayen Islands,English,,0
SJM,ESH,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,ESP,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,EST,Svalbard and Jan Mayen Islands,English,15,0
SJM,ETH,Svalbard and Jan Mayen Islands,English,,0
SJM,FIN,Svalbard and Jan Mayen Islands,English,Swedish,0
SJM,FJI,Svalbard and Jan Mayen Islands,English,English,1
SJM,FLK,Svalbard and Jan Mayen Islands,English,English,1
SJM,FRA,Svalbard and Jan Mayen Islands,English,French,0
SJM,FRO,Svalbard and Jan Mayen Islands,English,English,1
SJM,FSM,Svalbard and Jan Mayen Islands,English,,0
SJM,FXX,Svalbard and Jan Mayen Islands,English,French,0
SJM,GAB,Svalbard and Jan Mayen Islands,English,French,0
SJM,GBR,Svalbard and Jan Mayen Islands,English,English,1
SJM,GEO,Svalbard and Jan Mayen Islands,English,15,0
SJM,GHA,Svalbard and Jan Mayen Islands,English,English,1
SJM,GIB,Svalbard and Jan Mayen Islands,English,English,1
SJM,GIN,Svalbard and Jan Mayen Islands,English,French,0
SJM,GLP,Svalbard and Jan Mayen Islands,English,French,0
SJM,GMB,Svalbard and Jan Mayen Islands,English,English,1
SJM,GNB,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,GNQ,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,GRC,Svalbard and Jan Mayen Islands,English,Greek,0
SJM,GRD,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,GRL,Svalbard and Jan Mayen Islands,English,,0
SJM,GTM,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,GUF,Svalbard and Jan Mayen Islands,English,French,0
SJM,GUM,Svalbard and Jan Mayen Islands,English,English,1
SJM,GUY,Svalbard and Jan Mayen Islands,English,English,1
SJM,HKG,Svalbard and Jan Mayen Islands,English,English,1
SJM,HMD,Svalbard and Jan Mayen Islands,English,English,1
SJM,HND,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,HRV,Svalbard and Jan Mayen Islands,English,,0
SJM,HTI,Svalbard and Jan Mayen Islands,English,French,0
SJM,HUN,Svalbard and Jan Mayen Islands,English,,0
SJM,IDN,Svalbard and Jan Mayen Islands,English,,0
SJM,IND,Svalbard and Jan Mayen Islands,English,English,1
SJM,IOT,Svalbard and Jan Mayen Islands,English,English,1
SJM,IRL,Svalbard and Jan Mayen Islands,English,English,1
SJM,IRN,Svalbard and Jan Mayen Islands,English,Persian,0
SJM,IRQ,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,ISL,Svalbard and Jan Mayen Islands,English,,0
SJM,ISR,Svalbard and Jan Mayen Islands,English,,0
SJM,ITA,Svalbard and Jan Mayen Islands,English,,0
SJM,JAM,Svalbard and Jan Mayen Islands,English,English,1
SJM,JOR,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,JPN,Svalbard and Jan Mayen Islands,English,,0
SJM,KAZ,Svalbard and Jan Mayen Islands,English,15,0
SJM,KEN,Svalbard and Jan Mayen Islands,English,English,1
SJM,KGZ,Svalbard and Jan Mayen Islands,English,15,0
SJM,KHM,Svalbard and Jan Mayen Islands,English,,0
SJM,KIR,Svalbard and Jan Mayen Islands,English,English,1
SJM,KNA,Svalbard and Jan Mayen Islands,English,English,1
SJM,KOR,Svalbard and Jan Mayen Islands,English,Korean,0
SJM,KWT,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,LAO,Svalbard and Jan Mayen Islands,English,,0
SJM,LBN,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,LBR,Svalbard and Jan Mayen Islands,English,English,1
SJM,LBY,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,LCA,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,LIE,Svalbard and Jan Mayen Islands,English,German,0
SJM,LKA,Svalbard and Jan Mayen Islands,English,,0
SJM,LSO,Svalbard and Jan Mayen Islands,English,,0
SJM,LTU,Svalbard and Jan Mayen Islands,English,15,0
SJM,LUX,Svalbard and Jan Mayen Islands,English,French,0
SJM,LVA,Svalbard and Jan Mayen Islands,English,15,0
SJM,MAC,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,MAR,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,MCO,Svalbard and Jan Mayen Islands,English,French,0
SJM,MDA,Svalbard and Jan Mayen Islands,English,15,0
SJM,MDG,Svalbard and Jan Mayen Islands,English,French,0
SJM,MDV,Svalbard and Jan Mayen Islands,English,English,1
SJM,MEX,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,MHL,Svalbard and Jan Mayen Islands,English,English,1
SJM,MKD,Svalbard and Jan Mayen Islands,English,,0
SJM,MLI,Svalbard and Jan Mayen Islands,English,French,0
SJM,MLT,Svalbard and Jan Mayen Islands,English,English,1
SJM,MMR,Svalbard and Jan Mayen Islands,English,Burmese,0
SJM,MNG,Svalbard and Jan Mayen Islands,English,,0
SJM,MNP,Svalbard and Jan Mayen Islands,English,English,1
SJM,MOZ,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,MRT,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,MSR,Svalbard and Jan Mayen Islands,English,French,0
SJM,MTQ,Svalbard and Jan Mayen Islands,English,French,0
SJM,MUS,Svalbard and Jan Mayen Islands,English,English,1
SJM,MWI,Svalbard and Jan Mayen Islands,English,English,1
SJM,MYS,Svalbard and Jan Mayen Islands,English,Malay,0
SJM,MYT,Svalbard and Jan Mayen Islands,English,French,0
SJM,NAM,Svalbard and Jan Mayen Islands,English,,0
SJM,NCL,Svalbard and Jan Mayen Islands,English,French,0
SJM,NER,Svalbard and Jan Mayen Islands,English,French,0
SJM,NFK,Svalbard and Jan Mayen Islands,English,English,1
SJM,NGA,Svalbard and Jan Mayen Islands,English,English,1
SJM,NIC,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,NIU,Svalbard and Jan Mayen Islands,English,,0
SJM,NLD,Svalbard and Jan Mayen Islands,English,Dutch,0
SJM,NOR,Svalbard and Jan Mayen Islands,English,,0
SJM,NPL,Svalbard and Jan Mayen Islands,English,,0
SJM,NRU,Svalbard and Jan Mayen Islands,English,,0
SJM,NTZ,Svalbard and Jan Mayen Islands,English,,0
SJM,NZL,Svalbard and Jan Mayen Islands,English,English,1
SJM,OMN,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,PAK,Svalbard and Jan Mayen Islands,English,,0
SJM,PAN,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,PCN,Svalbard and Jan Mayen Islands,English,,0
SJM,PER,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,PHL,Svalbard and Jan Mayen Islands,English,English,1
SJM,PLW,Svalbard and Jan Mayen Islands,English,English,1
SJM,PNG,Svalbard and Jan Mayen Islands,English,,0
SJM,POL,Svalbard and Jan Mayen Islands,English,,0
SJM,PRI,Svalbard and Jan Mayen Islands,English,English,1
SJM,PRK,Svalbard and Jan Mayen Islands,English,Korean,0
SJM,PRT,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,PRY,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,PYF,Svalbard and Jan Mayen Islands,English,French,0
SJM,QAT,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,REU,Svalbard and Jan Mayen Islands,English,French,0
SJM,ROM,Svalbard and Jan Mayen Islands,English,,0
SJM,RUS,Svalbard and Jan Mayen Islands,English,15,0
SJM,RWA,Svalbard and Jan Mayen Islands,English,French,0
SJM,SAU,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,SDN,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,SEN,Svalbard and Jan Mayen Islands,English,French,0
SJM,SGP,Svalbard and Jan Mayen Islands,English,Malay,0
SJM,SGS,Svalbard and Jan Mayen Islands,English,English,1
SJM,SHN,Svalbard and Jan Mayen Islands,English,English,1
SJM,SJM,Svalbard and Jan Mayen Islands,English,English,1
SJM,SLB,Svalbard and Jan Mayen Islands,English,English,1
SJM,SLE,Svalbard and Jan Mayen Islands,English,English,1
SJM,SLV,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,SMR,Svalbard and Jan Mayen Islands,English,,0
SJM,SOM,Svalbard and Jan Mayen Islands,English,,0
SJM,SPM,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,STP,Svalbard and Jan Mayen Islands,English,Portuguese,0
SJM,SUN,Svalbard and Jan Mayen Islands,English,15,0
SJM,SUR,Svalbard and Jan Mayen Islands,English,Dutch,0
SJM,SVK,Svalbard and Jan Mayen Islands,English,,0
SJM,SVN,Svalbard and Jan Mayen Islands,English,,0
SJM,SWE,Svalbard and Jan Mayen Islands,English,Swedish,0
SJM,SWZ,Svalbard and Jan Mayen Islands,English,English,1
SJM,SYC,Svalbard and Jan Mayen Islands,English,English,1
SJM,SYR,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,TCA,Svalbard and Jan Mayen Islands,English,,0
SJM,TCD,Svalbard and Jan Mayen Islands,English,French,0
SJM,TGO,Svalbard and Jan Mayen Islands,English,French,0
SJM,THA,Svalbard and Jan Mayen Islands,English,,0
SJM,TJK,Svalbard and Jan Mayen Islands,English,15,0
SJM,TKL,Svalbard and Jan Mayen Islands,English,,0
SJM,TKM,Svalbard and Jan Mayen Islands,English,15,0
SJM,TMP,Svalbard and Jan Mayen Islands,English,,0
SJM,TON,Svalbard and Jan Mayen Islands,English,,0
SJM,TTO,Svalbard and Jan Mayen Islands,English,English,1
SJM,TUN,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,TUR,Svalbard and Jan Mayen Islands,English,,0
SJM,TUV,Svalbard and Jan Mayen Islands,English,,0
SJM,TWN,Svalbard and Jan Mayen Islands,English,Chinese,0
SJM,TZA,Svalbard and Jan Mayen Islands,English,,0
SJM,UGA,Svalbard and Jan Mayen Islands,English,English,1
SJM,UKR,Svalbard and Jan Mayen Islands,English,15,0
SJM,UMI,Svalbard and Jan Mayen Islands,English,English,1
SJM,URY,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,USA,Svalbard and Jan Mayen Islands,English,English,1
SJM,UZB,Svalbard and Jan Mayen Islands,English,15,0
SJM,VAT,Svalbard and Jan Mayen Islands,English,,0
SJM,VCT,Svalbard and Jan Mayen Islands,English,English,1
SJM,VEN,Svalbard and Jan Mayen Islands,English,Spanish,0
SJM,VGB,Svalbard and Jan Mayen Islands,English,English,1
SJM,VIR,Svalbard and Jan Mayen Islands,English,English,1
SJM,VNM,Svalbard and Jan Mayen Islands,English,,0
SJM,VUT,Svalbard and Jan Mayen Islands,English,,0
SJM,WLF,Svalbard and Jan Mayen Islands,English,,0
SJM,WSM,Svalbard and Jan Mayen Islands,English,,0
SJM,YEM,Svalbard and Jan Mayen Islands,English,Arabic,0
SJM,YMD,Svalbard and Jan Mayen Islands,English,,0
SJM,YUG,Svalbard and Jan Mayen Islands,English,,0
SJM,ZAF,Svalbard and Jan Mayen Islands,English,English,1
SJM,ZAR,Svalbard and Jan Mayen Islands,English,French,0
SJM,ZMB,Svalbard and Jan Mayen Islands,English,English,1
SJM,ZWE,Svalbard and Jan Mayen Islands,English,English,1
SLB,ABW,Solomon Islands,English,,0
SLB,AFG,Solomon Islands,English,Persian,0
SLB,AGO,Solomon Islands,English,Portuguese,0
SLB,AIA,Solomon Islands,English,Spanish,0
SLB,ALB,Solomon Islands,English,,0
SLB,AND,Solomon Islands,English,Spanish,0
SLB,ANT,Solomon Islands,English,,0
SLB,ARE,Solomon Islands,English,Arabic,0
SLB,ARG,Solomon Islands,English,Spanish,0
SLB,ARM,Solomon Islands,English,15,0
SLB,ASM,Solomon Islands,English,English,1
SLB,ATA,Solomon Islands,English,,0
SLB,ATF,Solomon Islands,English,French,0
SLB,ATG,Solomon Islands,English,Spanish,0
SLB,AUS,Solomon Islands,English,English,1
SLB,AUT,Solomon Islands,English,German,0
SLB,AZE,Solomon Islands,English,15,0
SLB,BDI,Solomon Islands,English,French,0
SLB,BEL,Solomon Islands,English,French,0
SLB,BEN,Solomon Islands,English,French,0
SLB,BFA,Solomon Islands,English,French,0
SLB,BGD,Solomon Islands,English,,0
SLB,BGR,Solomon Islands,English,,0
SLB,BHR,Solomon Islands,English,Arabic,0
SLB,BHS,Solomon Islands,English,English,1
SLB,BIH,Solomon Islands,English,,0
SLB,BLR,Solomon Islands,English,15,0
SLB,BLZ,Solomon Islands,English,English,1
SLB,BMU,Solomon Islands,English,English,1
SLB,BOL,Solomon Islands,English,Spanish,0
SLB,BRA,Solomon Islands,English,Portuguese,0
SLB,BRB,Solomon Islands,English,English,1
SLB,BRN,Solomon Islands,English,Malay,0
SLB,BTN,Solomon Islands,English,Burmese,0
SLB,BUR,Solomon Islands,English,,0
SLB,BVT,Solomon Islands,English,,0
SLB,BWA,Solomon Islands,English,,0
SLB,BYS,Solomon Islands,English,15,0
SLB,CAF,Solomon Islands,English,French,0
SLB,CAN,Solomon Islands,English,English,1
SLB,CCK,Solomon Islands,English,English,1
SLB,CHE,Solomon Islands,English,German,0
SLB,CHL,Solomon Islands,English,Spanish,0
SLB,CHN,Solomon Islands,English,Chinese,0
SLB,CIV,Solomon Islands,English,French,0
SLB,CMR,Solomon Islands,English,French,0
SLB,COG,Solomon Islands,English,French,0
SLB,COK,Solomon Islands,English,English,1
SLB,COL,Solomon Islands,English,Spanish,0
SLB,COM,Solomon Islands,English,Arabic,0
SLB,CPV,Solomon Islands,English,Portuguese,0
SLB,CRI,Solomon Islands,English,Spanish,0
SLB,CSK,Solomon Islands,English,,0
SLB,CUB,Solomon Islands,English,Spanish,0
SLB,CXR,Solomon Islands,English,English,1
SLB,CYM,Solomon Islands,English,English,1
SLB,CYP,Solomon Islands,English,Greek,0
SLB,CZE,Solomon Islands,English,,0
SLB,DDR,Solomon Islands,English,German,0
SLB,DEU,Solomon Islands,English,German,0
SLB,DJI,Solomon Islands,English,French,0
SLB,DMA,Solomon Islands,English,Spanish,0
SLB,DNK,Solomon Islands,English,,0
SLB,DOM,Solomon Islands,English,Spanish,0
SLB,DZA,Solomon Islands,English,Arabic,0
SLB,ECU,Solomon Islands,English,Spanish,0
SLB,EGY,Solomon Islands,English,Arabic,0
SLB,ERI,Solomon Islands,English,,0
SLB,ESH,Solomon Islands,English,Arabic,0
SLB,ESP,Solomon Islands,English,Spanish,0
SLB,EST,Solomon Islands,English,15,0
SLB,ETH,Solomon Islands,English,,0
SLB,FIN,Solomon Islands,English,Swedish,0
SLB,FJI,Solomon Islands,English,English,1
SLB,FLK,Solomon Islands,English,English,1
SLB,FRA,Solomon Islands,English,French,0
SLB,FRO,Solomon Islands,English,English,1
SLB,FSM,Solomon Islands,English,,0
SLB,FXX,Solomon Islands,English,French,0
SLB,GAB,Solomon Islands,English,French,0
SLB,GBR,Solomon Islands,English,English,1
SLB,GEO,Solomon Islands,English,15,0
SLB,GHA,Solomon Islands,English,English,1
SLB,GIB,Solomon Islands,English,English,1
SLB,GIN,Solomon Islands,English,French,0
SLB,GLP,Solomon Islands,English,French,0
SLB,GMB,Solomon Islands,English,English,1
SLB,GNB,Solomon Islands,English,Portuguese,0
SLB,GNQ,Solomon Islands,English,Spanish,0
SLB,GRC,Solomon Islands,English,Greek,0
SLB,GRD,Solomon Islands,English,Spanish,0
SLB,GRL,Solomon Islands,English,,0
SLB,GTM,Solomon Islands,English,Spanish,0
SLB,GUF,Solomon Islands,English,French,0
SLB,GUM,Solomon Islands,English,English,1
SLB,GUY,Solomon Islands,English,English,1
SLB,HKG,Solomon Islands,English,English,1
SLB,HMD,Solomon Islands,English,English,1
SLB,HND,Solomon Islands,English,Spanish,0
SLB,HRV,Solomon Islands,English,,0
SLB,HTI,Solomon Islands,English,French,0
SLB,HUN,Solomon Islands,English,,0
SLB,IDN,Solomon Islands,English,,0
SLB,IND,Solomon Islands,English,English,1
SLB,IOT,Solomon Islands,English,English,1
SLB,IRL,Solomon Islands,English,English,1
SLB,IRN,Solomon Islands,English,Persian,0
SLB,IRQ,Solomon Islands,English,Arabic,0
SLB,ISL,Solomon Islands,English,,0
SLB,ISR,Solomon Islands,English,,0
SLB,ITA,Solomon Islands,English,,0
SLB,JAM,Solomon Islands,English,English,1
SLB,JOR,Solomon Islands,English,Arabic,0
SLB,JPN,Solomon Islands,English,,0
SLB,KAZ,Solomon Islands,English,15,0
SLB,KEN,Solomon Islands,English,English,1
SLB,KGZ,Solomon Islands,English,15,0
SLB,KHM,Solomon Islands,English,,0
SLB,KIR,Solomon Islands,English,English,1
SLB,KNA,Solomon Islands,English,English,1
SLB,KOR,Solomon Islands,English,Korean,0
SLB,KWT,Solomon Islands,English,Arabic,0
SLB,LAO,Solomon Islands,English,,0
SLB,LBN,Solomon Islands,English,Arabic,0
SLB,LBR,Solomon Islands,English,English,1
SLB,LBY,Solomon Islands,English,Arabic,0
SLB,LCA,Solomon Islands,English,Spanish,0
SLB,LIE,Solomon Islands,English,German,0
SLB,LKA,Solomon Islands,English,,0
SLB,LSO,Solomon Islands,English,,0
SLB,LTU,Solomon Islands,English,15,0
SLB,LUX,Solomon Islands,English,French,0
SLB,LVA,Solomon Islands,English,15,0
SLB,MAC,Solomon Islands,English,Portuguese,0
SLB,MAR,Solomon Islands,English,Arabic,0
SLB,MCO,Solomon Islands,English,French,0
SLB,MDA,Solomon Islands,English,15,0
SLB,MDG,Solomon Islands,English,French,0
SLB,MDV,Solomon Islands,English,English,1
SLB,MEX,Solomon Islands,English,Spanish,0
SLB,MHL,Solomon Islands,English,English,1
SLB,MKD,Solomon Islands,English,,0
SLB,MLI,Solomon Islands,English,French,0
SLB,MLT,Solomon Islands,English,English,1
SLB,MMR,Solomon Islands,English,Burmese,0
SLB,MNG,Solomon Islands,English,,0
SLB,MNP,Solomon Islands,English,English,1
SLB,MOZ,Solomon Islands,English,Portuguese,0
SLB,MRT,Solomon Islands,English,Arabic,0
SLB,MSR,Solomon Islands,English,French,0
SLB,MTQ,Solomon Islands,English,French,0
SLB,MUS,Solomon Islands,English,English,1
SLB,MWI,Solomon Islands,English,English,1
SLB,MYS,Solomon Islands,English,Malay,0
SLB,MYT,Solomon Islands,English,French,0
SLB,NAM,Solomon Islands,English,,0
SLB,NCL,Solomon Islands,English,French,0
SLB,NER,Solomon Islands,English,French,0
SLB,NFK,Solomon Islands,English,English,1
SLB,NGA,Solomon Islands,English,English,1
SLB,NIC,Solomon Islands,English,Spanish,0
SLB,NIU,Solomon Islands,English,,0
SLB,NLD,Solomon Islands,English,Dutch,0
SLB,NOR,Solomon Islands,English,,0
SLB,NPL,Solomon Islands,English,,0
SLB,NRU,Solomon Islands,English,,0
SLB,NTZ,Solomon Islands,English,,0
SLB,NZL,Solomon Islands,English,English,1
SLB,OMN,Solomon Islands,English,Arabic,0
SLB,PAK,Solomon Islands,English,,0
SLB,PAN,Solomon Islands,English,Spanish,0
SLB,PCN,Solomon Islands,English,,0
SLB,PER,Solomon Islands,English,Spanish,0
SLB,PHL,Solomon Islands,English,English,1
SLB,PLW,Solomon Islands,English,English,1
SLB,PNG,Solomon Islands,English,,0
SLB,POL,Solomon Islands,English,,0
SLB,PRI,Solomon Islands,English,English,1
SLB,PRK,Solomon Islands,English,Korean,0
SLB,PRT,Solomon Islands,English,Portuguese,0
SLB,PRY,Solomon Islands,English,Spanish,0
SLB,PYF,Solomon Islands,English,French,0
SLB,QAT,Solomon Islands,English,Arabic,0
SLB,REU,Solomon Islands,English,French,0
SLB,ROM,Solomon Islands,English,,0
SLB,RUS,Solomon Islands,English,15,0
SLB,RWA,Solomon Islands,English,French,0
SLB,SAU,Solomon Islands,English,Arabic,0
SLB,SDN,Solomon Islands,English,Arabic,0
SLB,SEN,Solomon Islands,English,French,0
SLB,SGP,Solomon Islands,English,Malay,0
SLB,SGS,Solomon Islands,English,English,1
SLB,SHN,Solomon Islands,English,English,1
SLB,SJM,Solomon Islands,English,English,1
SLB,SLB,Solomon Islands,English,English,1
SLB,SLE,Solomon Islands,English,English,1
SLB,SLV,Solomon Islands,English,Spanish,0
SLB,SMR,Solomon Islands,English,,0
SLB,SOM,Solomon Islands,English,,0
SLB,SPM,Solomon Islands,English,Spanish,0
SLB,STP,Solomon Islands,English,Portuguese,0
SLB,SUN,Solomon Islands,English,15,0
SLB,SUR,Solomon Islands,English,Dutch,0
SLB,SVK,Solomon Islands,English,,0
SLB,SVN,Solomon Islands,English,,0
SLB,SWE,Solomon Islands,English,Swedish,0
SLB,SWZ,Solomon Islands,English,English,1
SLB,SYC,Solomon Islands,English,English,1
SLB,SYR,Solomon Islands,English,Arabic,0
SLB,TCA,Solomon Islands,English,,0
SLB,TCD,Solomon Islands,English,French,0
SLB,TGO,Solomon Islands,English,French,0
SLB,THA,Solomon Islands,English,,0
SLB,TJK,Solomon Islands,English,15,0
SLB,TKL,Solomon Islands,English,,0
SLB,TKM,Solomon Islands,English,15,0
SLB,TMP,Solomon Islands,English,,0
SLB,TON,Solomon Islands,English,,0
SLB,TTO,Solomon Islands,English,English,1
SLB,TUN,Solomon Islands,English,Arabic,0
SLB,TUR,Solomon Islands,English,,0
SLB,TUV,Solomon Islands,English,,0
SLB,TWN,Solomon Islands,English,Chinese,0
SLB,TZA,Solomon Islands,English,,0
SLB,UGA,Solomon Islands,English,English,1
SLB,UKR,Solomon Islands,English,15,0
SLB,UMI,Solomon Islands,English,English,1
SLB,URY,Solomon Islands,English,Spanish,0
SLB,USA,Solomon Islands,English,English,1
SLB,UZB,Solomon Islands,English,15,0
SLB,VAT,Solomon Islands,English,,0
SLB,VCT,Solomon Islands,English,English,1
SLB,VEN,Solomon Islands,English,Spanish,0
SLB,VGB,Solomon Islands,English,English,1
SLB,VIR,Solomon Islands,English,English,1
SLB,VNM,Solomon Islands,English,,0
SLB,VUT,Solomon Islands,English,,0
SLB,WLF,Solomon Islands,English,,0
SLB,WSM,Solomon Islands,English,,0
SLB,YEM,Solomon Islands,English,Arabic,0
SLB,YMD,Solomon Islands,English,,0
SLB,YUG,Solomon Islands,English,,0
SLB,ZAF,Solomon Islands,English,English,1
SLB,ZAR,Solomon Islands,English,French,0
SLB,ZMB,Solomon Islands,English,English,1
SLB,ZWE,Solomon Islands,English,English,1
SLE,ABW,Sierra Leone,English,,0
SLE,AFG,Sierra Leone,English,Persian,0
SLE,AGO,Sierra Leone,English,Portuguese,0
SLE,AIA,Sierra Leone,English,Spanish,0
SLE,ALB,Sierra Leone,English,,0
SLE,AND,Sierra Leone,English,Spanish,0
SLE,ANT,Sierra Leone,English,,0
SLE,ARE,Sierra Leone,English,Arabic,0
SLE,ARG,Sierra Leone,English,Spanish,0
SLE,ARM,Sierra Leone,English,15,0
SLE,ASM,Sierra Leone,English,English,1
SLE,ATA,Sierra Leone,English,,0
SLE,ATF,Sierra Leone,English,French,0
SLE,ATG,Sierra Leone,English,Spanish,0
SLE,AUS,Sierra Leone,English,English,1
SLE,AUT,Sierra Leone,English,German,0
SLE,AZE,Sierra Leone,English,15,0
SLE,BDI,Sierra Leone,English,French,0
SLE,BEL,Sierra Leone,English,French,0
SLE,BEN,Sierra Leone,English,French,0
SLE,BFA,Sierra Leone,English,French,0
SLE,BGD,Sierra Leone,English,,0
SLE,BGR,Sierra Leone,English,,0
SLE,BHR,Sierra Leone,English,Arabic,0
SLE,BHS,Sierra Leone,English,English,1
SLE,BIH,Sierra Leone,English,,0
SLE,BLR,Sierra Leone,English,15,0
SLE,BLZ,Sierra Leone,English,English,1
SLE,BMU,Sierra Leone,English,English,1
SLE,BOL,Sierra Leone,English,Spanish,0
SLE,BRA,Sierra Leone,English,Portuguese,0
SLE,BRB,Sierra Leone,English,English,1
SLE,BRN,Sierra Leone,English,Malay,0
SLE,BTN,Sierra Leone,English,Burmese,0
SLE,BUR,Sierra Leone,English,,0
SLE,BVT,Sierra Leone,English,,0
SLE,BWA,Sierra Leone,English,,0
SLE,BYS,Sierra Leone,English,15,0
SLE,CAF,Sierra Leone,English,French,0
SLE,CAN,Sierra Leone,English,English,1
SLE,CCK,Sierra Leone,English,English,1
SLE,CHE,Sierra Leone,English,German,0
SLE,CHL,Sierra Leone,English,Spanish,0
SLE,CHN,Sierra Leone,English,Chinese,0
SLE,CIV,Sierra Leone,English,French,0
SLE,CMR,Sierra Leone,English,French,0
SLE,COG,Sierra Leone,English,French,0
SLE,COK,Sierra Leone,English,English,1
SLE,COL,Sierra Leone,English,Spanish,0
SLE,COM,Sierra Leone,English,Arabic,0
SLE,CPV,Sierra Leone,English,Portuguese,0
SLE,CRI,Sierra Leone,English,Spanish,0
SLE,CSK,Sierra Leone,English,,0
SLE,CUB,Sierra Leone,English,Spanish,0
SLE,CXR,Sierra Leone,English,English,1
SLE,CYM,Sierra Leone,English,English,1
SLE,CYP,Sierra Leone,English,Greek,0
SLE,CZE,Sierra Leone,English,,0
SLE,DDR,Sierra Leone,English,German,0
SLE,DEU,Sierra Leone,English,German,0
SLE,DJI,Sierra Leone,English,French,0
SLE,DMA,Sierra Leone,English,Spanish,0
SLE,DNK,Sierra Leone,English,,0
SLE,DOM,Sierra Leone,English,Spanish,0
